"","Dim.1","Dim.2","Dim.3"
"318",1.41761945640933,0.22639496069712,-1.09480099369811
"319",1.0466605218699,-0.226559732835748,-0.0911325227943281
"320",0.114230259346319,-0.584161878227901,-0.0106828280008512
"321",0.776329339316171,-0.753529834574655,0.429760196282799
"322",0.39433956048673,-0.443808140605076,0.0411633611897942
"323",-0.228894563501243,-0.742906972280209,0.0181306615962161
"324",0.0577306719719778,-0.648051256742894,0.126992587024938
"325",-0.149901550041861,-0.626831911531014,-0.0163307125582087
"326",0.469665412698772,-0.329396707243257,-0.31631419274451
"327",-0.594822086295856,-0.88435916305417,-0.0329012954193035
"328",-0.111314764765323,-0.816539236678107,-0.0639784292494668
"329",-0.0284417761988432,-0.770519790846498,0.0475329641419482
"330",0.717662290415215,-0.553162052862774,0.376871546450135
"331",0.966898146911518,-0.847974684422403,0.802279741392308
"332",-1.08525941023726,-1.28256677354477,0.224295526299417
"333",-0.566722820988398,-1.15697990461618,0.264919570760953
"334",-1.38181009313095,-1.20486435240111,-0.0775207496524737
"335",1.63203036522476,0.666644967535386,-0.741253261453845
"336",0.277022736131416,-0.51369709837683,-0.0109126701126123
"337",0.260104589169488,-0.575465294508005,0.0202171340935058
"338",-0.211285610980739,-0.732194157931638,0.0991894494063352
"339",0.678571015134554,-0.24577352770616,0.0409588008771827
"340",2.60159234938555,0.400244882430401,0.229688617586626
"341",-1.11362395463033,-1.05633340707706,-0.0416508728236715
"342",-0.755819372628887,-0.911751818545531,-0.0330501158204652
"343",-0.896589656359534,-0.876070790712678,-0.0534099317599013
"344",-0.609352728976233,-0.967705572990997,0.098556217241576
"345",0.507282673248417,-0.338185245527608,-0.170657432280854
"346",-1.11750657526734,-1.11074929471911,0.00120561996771664
"347",0.368284672251821,-0.479689822119341,0.0763161862046446
"348",-0.447048059314991,-0.941567771711175,0.101473369990815
"349",0.890007502732748,-0.337573783268253,0.173344111798785
"350",-0.165743041263364,-1.0688762285872,0.405747402573569
"351",0.177327549539942,-0.400342490376831,-0.561876504911798
"352",0.396057722828587,-0.442969731983392,-0.158024985993703
"353",-0.519346329921599,-0.77785552455648,-0.106060899406045
"354",-1.0707620367284,-1.08107392973369,-0.0964298241420608
"355",1.10757835162254,0.0543192715215532,-0.232066852298919
"356",0.559587484074351,-0.353433784077369,0.180501678804447
"357",0.118033155156587,-0.448182851621846,-0.161291787579778
"358",0.504830958606534,-0.4442867203828,0.0322387660433507
"359",0.158811605152466,-0.686085491256203,0.00974359508492684
"360",2.91228844409622,0.200475451051158,0.0854619553104082
"361",-0.687738637890661,-0.901708136752969,-0.025194425240235
"362",1.6891797298916,-0.342271829780102,0.480325235727312
"363",1.34867349163554,-0.627650998270787,0.823582754599581
"364",3.3313875615383,-0.245929431752109,1.04084776140652
"365",1.39152419907387,-0.43428682093502,0.251303490858165
"366",1.23537103588548,0.282313756683613,-0.416833093920192
"367",-0.147904319058721,-1.03424101004888,0.24972640692727
"368",1.7500297619359,0.161855997948328,0.0598063858186086
"369",1.75633050045616,0.0701886488568109,-0.0653036082539423
"370",-0.219419771508623,-1.01279766703256,0.206080482152379
"371",3.66643089173809,0.527855913237677,0.0668806203038933
"372",-0.497296709294965,-0.714434204806218,-0.247108463593208
"373",-1.30382271762887,-1.20780316220533,0.0197918960644258
"374",-0.17345222785639,-0.705967209761053,-0.00701352391917983
"375",-1.34181831294437,-1.20563182305287,0.00416423699457086
"376",-0.450197213674382,-0.861109923465404,0.115611384254185
"377",-1.44655924372648,-1.33813994627519,-0.00313269611882747
"378",-0.336452028278161,-0.58577492910538,-0.314583592464811
"379",-0.805195740684869,-0.998502934576872,0.0230733404511684
"380",1.0285816431329,-0.168134616402282,0.0313229954239461
"381",-0.950062537845052,-1.21201487329438,0.128852043669941
"382",-1.01865604503784,-1.16385914223401,-0.0263111846915702
"383",0.278082953012039,-0.602688861803305,0.259771693516153
"384",0.788090469642418,-0.648512931316815,0.352469662432943
"385",-0.304846170962411,-0.9494735651716,0.156448544329817
"386",0.155701355318436,-1.1115271934341,0.512651542998208
"387",1.69175398714693,-0.386876927152101,0.593276067238748
"388",0.955083911500043,-0.280200801040276,-0.187782164973827
"389",1.59519238590433,0.231062889864763,-0.0374746616026181
"390",-0.0299447331776132,-0.287257419766542,-0.439138198527524
"391",0.453175268510776,-0.254066901810325,-0.194371658391518
"392",0.81292575186968,-0.321538318775543,0.311590676798286
"393",2.36980177693261,-0.0282584568252241,0.613305018512981
"394",0.974388880618998,0.237726030591243,-0.516963444575095
"395",0.686883758621038,-0.310621096555878,-0.124946370072009
"396",0.215656115425063,0.0160518367849871,-0.564908461625468
