"","Genotype","Type","Ploidy","Species","CCC_Group","Average_Tuber_Weight_(g)","Number_of_Tubers_per_plant","Total_Tuber_Yield_(kg_per_plant)","clust"
"1","BGVCOL_15061903","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",6.6,4.09294871794872,0.448589743589744,"2"
"2","BGVCOL_15060006","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.0666666666667,13.25,0.835833333333333,"4"
"3","BGVCOL_15060013","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.2,6.98630952380952,0.408392857142857,"2"
"4","BGVCOL_15061904","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_A",12,6.49583333333333,0.725833333333333,"2"
"5","BGVCOL_15060016","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.9333333333333,12.8810897435897,0.987051282051282,"4"
"6","BGVCOL_15060021","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.56666666666667,13.003431372549,0.503039215686275,"2"
"7","BGVCOL_15060025","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14,14.5625,0.873611111111111,"4"
"8","BGVCOL_15060027","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.46666666666667,8.27370766488414,0.484616755793226,"2"
"9","BGVCOL_15062333","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.1333333333333,13.2648148148148,0.77412037037037,"4"
"10","BGVCOL_15062036","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",19.7333333333333,15.5444444444444,1.25222222222222,"5"
"11","BGVCOL_15060042","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.2333333333333,10.0291666666667,0.694761904761905,"4"
"12","BGVCOL_15062038","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.9,23.425,1.04041666666667,"5"
"13","BGVCOL_15060050","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",14.1,8.46797385620915,0.825294117647059,"4"
"14","BGVCOL_15060056","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.6333333333333,14.2434640522876,0.675522875816993,"4"
"15","BGVCOL_15061905","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",9.93333333333333,11.9875,0.597916666666667,"4"
"16","BGVCOL_15060063","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.4,19.2,1.27412698412698,"5"
"17","BGVCOL_15060070","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",20.1333333333333,23.05,1.185,"5"
"18","BGVCOL_15062039","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",8.63333333333333,10.2666666666667,0.551111111111111,"2"
"19","BGVCOL_15060072","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",13.9333333333333,10.9991246498599,0.984523809523809,"4"
"20","BGVCOL_15061906","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.86666666666667,11.8345588235294,0.544084967320261,"2"
"21","BGVCOL_15061907","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",9.63333333333333,12.9672619047619,0.608452380952381,"4"
"22","BGVCOL_15060081","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.3333333333333,8.93797134238311,0.778365384615385,"4"
"23","BGVCOL_15062331","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",12.5666666666667,8.18366013071895,0.751013071895425,"4"
"24","BGVCOL_15060082","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",19.4333333333333,23.0154761904762,1.20791666666667,"5"
"25","BGVCOL_15062332","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",16.3666666666667,10.7574074074074,0.903703703703704,"4"
"26","BGVCOL_15061908","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.8333333333333,19.3290849673203,0.820947712418301,"4"
"27","BGVCOL_15060085","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.76666666666667,11.9564814814815,0.550509259259259,"2"
"28","BGVCOL_15061909","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.8333333333333,16.2166666666667,0.628333333333333,"4"
"29","BGVCOL_15060087","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.5,18.701282051282,0.96551282051282,"4"
"30","BGVCOL_15060090","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",12.4333333333333,11.6456582633053,1.19733893557423,"4"
"31","BGVCOL_15060097","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",11.5,19.3875,0.658125,"4"
"32","BGVCOL_15060101","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.4,15.1092948717949,0.848108974358974,"4"
"33","BGVCOL_15060102","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.46666666666667,7.91709401709402,0.409401709401709,"2"
"34","BGVCOL_15061910","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",9.43333333333333,7.63333333333333,0.533611111111111,"2"
"35","BGVCOL_15060110","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.2666666666667,17.7029411764706,0.764738562091503,"4"
"36","BGVCOL_15060112","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.4,9.62193732193732,0.530726495726496,"2"
"37","BGVCOL_15060114","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",21.8333333333333,12.3222222222222,1.24087962962963,"4"
"38","BGVCOL_15060117","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.03333333333333,8.23888888888889,0.393333333333333,"2"
"39","BGVCOL_15060120","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12,9.82916666666667,0.728888888888889,"4"
"40","BGVCOL_15060121","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",15.9666666666667,17.9735294117647,0.920539215686275,"4"
"41","BGVCOL_15060122","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",12.4333333333333,7.94019607843137,0.70781862745098,"4"
"42","BGVCOL_15061911","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",9.06666666666667,12.7111111111111,1.08,"4"
"43","BGVCOL_15060133","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.03333333333333,9.29880952380952,0.440357142857143,"2"
"44","BGVCOL_15060138","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",3.5,10.2304511278195,0.195689223057644,"2"
"45","BGVCOL_15062046","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.3666666666667,23.5958333333333,0.813101851851852,"4"
"46","BGVCOL_15061912","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.4,14.0958333333333,0.736527777777778,"4"
"47","BGVCOL_15060155","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",17.6666666666667,15.6416666666667,1.05291666666667,"4"
"48","BGVCOL_15061913","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.1666666666667,10.1055555555556,0.633148148148148,"2"
"49","BGVCOL_15061914","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",15.8666666666667,18.0088235294118,0.956503267973856,"4"
"50","BGVCOL_15060160","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",15.45,8.125,0.886875,"4"
"51","BGVCOL_15061915","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",18.5,9.58125,1.02625,"4"
"52","BGVCOL_15062334","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",11.65,6.0375,0.655,"2"
"53","BGVCOL_15062050","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11,13.2888888888889,0.702916666666667,"4"
"54","BGVCOL_15060187","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.73333333333333,10.0560185185185,0.383657407407407,"2"
"55","BGVCOL_15061916","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.6333333333333,15.9271043771044,0.799040404040404,"4"
"56","BGVCOL_15062335","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.36666666666667,13.475,0.43625,"2"
"57","BGVCOL_15060188","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.8,9.1,0.49,"2"
"58","BGVCOL_15060190","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.3666666666667,11.7625,0.850297619047619,"4"
"59","BGVCOL_15060191","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.05,14.5972222222222,0.943611111111111,"4"
"60","BGVCOL_15060214","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.83333333333333,11.1652777777778,0.413333333333333,"2"
"61","BGVCOL_15060215","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",2.1,2.64877450980392,0.113553921568627,"2"
"62","BGVCOL_15060313","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",1.2,3.71111111111111,0.0864814814814815,"2"
"63","BGVCOL_15060320","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.3,20.1623376623377,1.35974025974026,"5"
"64","BGVCOL_15060345","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.3333333333333,36.1607142857143,1.04136904761905,"5"
"65","BGVCOL_15062337","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.3666666666667,22.549537037037,0.769166666666667,"4"
"66","BGVCOL_15062051","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.9666666666667,25.4705882352941,0.857058823529412,"5"
"67","BGVCOL_15062052","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.2666666666667,23.6032407407407,0.819444444444444,"4"
"68","BGVCOL_15061917","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.6333333333333,25.0050438596491,0.922631578947368,"5"
"69","BGVCOL_15062338","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",17.4333333333333,26.2736111111111,1.09291666666667,"5"
"70","BGVCOL_15062339","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.6333333333333,10.3252923976608,1.00895467836257,"4"
"71","BGVCOL_15062340","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.9,25.425,0.906666666666667,"5"
"72","BGVCOL_15060420","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.5,13.5083333333333,0.630416666666667,"4"
"73","BGVCOL_15062053","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",11.7666666666667,9.9587962962963,0.67375,"4"
"74","BGVCOL_15062363","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",11.2,14.4882352941177,0.648210784313726,"4"
"75","BGVCOL_15060536","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",8.9,9.9781162464986,0.574702380952381,"2"
"76","BGVCOL_15060543","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.93333333333333,9.81151960784314,0.468186274509804,"2"
"77","BGVCOL_15060570","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.6333333333333,8.73611111111111,1.03726851851852,"4"
"78","BGVCOL_15060667","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",8.7,16.3384259259259,0.502777777777778,"4"
"79","BGVCOL_15060797","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",1.25,4.05929487179487,0.0930288461538462,"2"
"80","BGVCOL_15061918","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",13.7666666666667,8.16898148148148,0.92962962962963,"4"
"81","BGVCOL_15060846","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",7.43333333333333,4.63725490196078,0.417843137254902,"2"
"82","BGVCOL_15060907","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",16.6,20.5705128205128,1.00320512820513,"5"
"83","BGVCOL_15060909","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",4.66666666666667,4.83333333333333,0.365833333333333,"2"
"84","BGVCOL_15060933","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.43333333333333,11.9461279461279,0.458605664488017,"2"
"85","BGVCOL_15060964","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.6333333333333,14.9392156862745,0.727352941176471,"4"
"86","BGVCOL_15061007","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.6666666666667,16.5262108262108,0.814729344729345,"4"
"87","BGVCOL_15061011","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",5.46666666666667,7.34848484848485,0.439015151515152,"2"
"88","BGVCOL_15061122","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",5.23333333333333,5.75176767676768,0.434873737373737,"2"
"89","BGVCOL_15061140","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",3.23666666666667,3.23928571428571,0.256690476190476,"2"
"90","BGVCOL_15061204","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",14.9333333333333,13.8657894736842,1.05654970760234,"4"
"91","BGVCOL_15061213","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",6.13333333333333,11.543137254902,0.428039215686275,"2"
"92","BGVCOL_15061215","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",18.1666666666667,21.7008547008547,1.20564102564103,"5"
"93","BGVCOL_15061216","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.4,10.5048701298701,0.584442640692641,"2"
"94","BGVCOL_15061225","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",5.73333333333333,6.47023809523809,0.457440476190476,"2"
"95","BGVCOL_15061226","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.3666666666667,10.3346653346653,0.96953046953047,"4"
"96","BGVCOL_15061228","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",8.9,9.09444444444444,0.695,"4"
"97","BGVCOL_15061237","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.9333333333333,16.5888888888889,1.12888888888889,"4"
"98","BGVCOL_15061922","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.9,17.6357142857143,0.996825396825397,"4"
"99","BGVCOL_15061250","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",3.53333333333333,7.25185185185185,0.238148148148148,"2"
"100","BGVCOL_15061923","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",9.2,15.3386243386243,0.677976190476191,"4"
"101","BGVCOL_15060383","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",15.1333333333333,7.97222222222222,1.09791666666667,"4"
"102","BGVCOL_15062343","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.7,10.3858974358974,0.982692307692308,"4"
"103","BGVCOL_15061256","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",1.45,2.78787878787879,0.0993265993265993,"2"
"104","BGVCOL_15061257","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",20.2,14.4285714285714,0.721428571428571,"4"
"105","BGVCOL_15062059","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.3666666666667,16.5274509803922,0.750573152337858,"4"
"106","BGVCOL_15061258","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",3.23333333333333,6.59551282051282,0.219102564102564,"2"
"107","BGVCOL_15062060","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",15.3666666666667,23.6765107212476,1.14141325536062,"5"
"108","BGVCOL_15061924","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",48.7666666666667,27.4656695156695,2.81851851851852,"5"
"109","BGVCOL_15061259","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.6333333333333,20.1092592592593,1.0181746031746,"5"
"110","BGVCOL_15061925","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",5.8,11.7936026936027,0.438922558922559,"2"
"111","BGVCOL_15062063","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.03333333333333,8.42462121212121,0.525265151515152,"2"
"112","BGVCOL_15061926","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",3.66666666666667,4.45,0.21,"2"
"113","BGVCOL_15061927","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",5.96666666666667,34.1350427350427,1.25487179487179,"5"
"114","BGVCOL_15062344","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",5.43333333333333,7.4841628959276,0.373906485671192,"2"
"115","BGVCOL_15061928","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.16666666666667,9.80238095238095,0.602380952380952,"2"
"116","BGVCOL_15062067","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",4.06666666666667,5.8059163059163,0.29011544011544,"2"
"117","BGVCOL_15061929","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",15.9333333333333,19.0357142857143,0.997857142857143,"4"
"118","BGVCOL_15062069","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.1333333333333,8.98809523809524,0.651666666666667,"2"
"119","BGVCOL_15061931","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",24.9,21.0200980392157,1.43262254901961,"5"
"120","BGVCOL_15061260","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.0666666666667,13.6474358974359,0.883782051282051,"4"
"121","BGVCOL_15061261","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",2.13333333333333,5.25757575757576,0.153409090909091,"2"
"122","BGVCOL_15061262","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.0666666666667,13.3321428571429,0.746845238095238,"4"
"123","BGVCOL_15062071","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9,8.52083333333333,0.52625,"2"
"124","BGVCOL_15061263","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.3,17.7,0.4925,"4"
"125","BGVCOL_15061932","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",5.4,8.02979797979798,0.35010101010101,"2"
"126","BGVCOL_15061264","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.6,7.53333333333333,0.391666666666667,"2"
"127","BGVCOL_15061933","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",3.26666666666667,4.80138888888889,0.227361111111111,"2"
"128","BGVCOL_15061265","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",17.1666666666667,19.3330882352941,0.995563725490196,"4"
"129","BGVCOL_15061270","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.3,14.2805555555556,0.842361111111111,"4"
"130","BGVCOL_15062074","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.9,18.3416666666667,0.649583333333333,"4"
"131","BGVCOL_15061934","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.6,9.80092592592593,0.586111111111111,"2"
"132","BGVCOL_15061935","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",5.23333333333333,5.31785714285714,0.321071428571429,"2"
"133","BGVCOL_15061271","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.7333333333333,15.9952380952381,1.06166666666667,"4"
"134","BGVCOL_15061273","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.8,18.8940476190476,0.702559523809524,"4"
"135","BGVCOL_15061274","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",17,17.15,1.1775,"5"
"136","BGVCOL_15061937","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",19.8666666666667,26.5385964912281,1.09291666666667,"5"
"137","BGVCOL_15061277","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",26.8666666666667,29.3428571428571,1.76976190476191,"5"
"138","BGVCOL_15062080","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",17.4,17.0277777777778,1.02166666666667,"4"
"139","BGVCOL_15062081","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",5.5,16.1333333333333,0.486666666666667,"2"
"140","BGVCOL_15061279","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",21.0333333333333,22.749537037037,1.19777777777778,"5"
"141","BGVCOL_15061281","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",10.9666666666667,17.4824786324786,0.703119658119658,"4"
"142","BGVCOL_15061939","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.63333333333333,7.4,0.481176470588235,"2"
"143","BGVCOL_15061282","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",1.86666666666667,2.61111111111111,0.114126984126984,"2"
"144","BGVCOL_15060910","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",8.4,9.23809523809524,0.562619047619048,"2"
"145","BGVCOL_15062365","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",2.33333333333333,3.23717948717949,0.16775641025641,"2"
"146","BGVCOL_15061283","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.5,11.6333333333333,0.502222222222222,"2"
"147","BGVCOL_15062346","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.2333333333333,10.9212962962963,0.931296296296296,"4"
"148","BGVCOL_15061286","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.3,15.1651515151515,0.649415584415584,"4"
